BI_COMPOSITE_SNV_SBS1_P	BI_COMPOSITE_SNV_SBS2_P	BI_COMPOSITE_SNV_SBS3_P	BI_COMPOSITE_SNV_SBS4_P	BI_COMPOSITE_SNV_SBS5_P	BI_COMPOSITE_SNV_SBS6_S	BI_COMPOSITE_SNV_SBS7a_S	BI_COMPOSITE_SNV_SBS7b_S	BI_COMPOSITE_SNV_SBS7c_S	BI_COMPOSITE_SNV_SBS8_P	BI_COMPOSITE_SNV_SBS9_P	BI_COMPOSITE_SNV_SBS10a_S	BI_COMPOSITE_SNV_SBS11_S	BI_COMPOSITE_SNV_SBS12_P	BI_COMPOSITE_SNV_SBS13_P	BI_COMPOSITE_SNV_SBS14_S	BI_COMPOSITE_SNV_SBS15_S	BI_COMPOSITE_SNV_SBS16_P	BI_COMPOSITE_SNV_SBS17a_P	BI_COMPOSITE_SNV_SBS17b_P	BI_COMPOSITE_SNV_SBS18_P	BI_COMPOSITE_SNV_SBS19_P	BI_COMPOSITE_SNV_SBS21_S	BI_COMPOSITE_SNV_SBS22_P	BI_COMPOSITE_SNV_SBS26_S	BI_COMPOSITE_SNV_SBS28_P	BI_COMPOSITE_SNV_SBS30_P	BI_COMPOSITE_SNV_SBS33_P	BI_COMPOSITE_SNV_SBS35_P	BI_COMPOSITE_SNV_SBS36_P	BI_COMPOSITE_SNV_SBS37_P	BI_COMPOSITE_SNV_SBS38_S	BI_COMPOSITE_SNV_SBS39_P	BI_COMPOSITE_SNV_SBS40_P	BI_COMPOSITE_SNV_SBS60_P	BI_COMPOSITE_SNV_SBS55_S	BI_COMPOSITE_SNV_SBS44_S	BI_COMPOSITE_SNV_SBS61_S	BI_COMPOSITE_SNV_SBS62_S	BI_COMPOSITE_SNV_SBS63_S	BI_COMPOSITE_SNV_SBS64_P	BI_COMPOSITE_SNV_SBS65_S	BI_COMPOSITE_SNV_SBS66_S	BI_COMPOSITE_SNV_SBS67_S	BI_COMPOSITE_SNV_SBS68_P	BI_COMPOSITE_SNV_SBS69_P	BI_COMPOSITE_SNV_SBS70_P	BI_COMPOSITE_SNV_SBS71_P	BI_COMPOSITE_SNV_SBS72_P	BI_COMPOSITE_SNV_SBS73_S	BI_COMPOSITE_SNV_SBS74_S	BI_COMPOSITE_SNV_SBS75_S	BI_COMPOSITE_SNV_SBS76_S	BI_COMPOSITE_SNV_SBS77_P	BI_COMPOSITE_SNV_SBS78_S	BI_COMPOSITE_SNV_SBS79_S	BI_COMPOSITE_SNV_SBS80_P	BI_COMPOSITE_SNV_SBS81_P	BI_COMPOSITE_SNV_SBS82_P	BI_COMPOSITE_SNV_SBS83_P	feature
0.000219752	5.45E-05	0.002147162	0.000607313	0.000189341	0.000195109	3.62E-05	5.95E-05	0	0.001046385	3.67E-05	4.40E-05	1.64E-05	0.000508011	0	0.000115619	0.000153591	0.001484873	0	8.67E-05	0.00045942	5.43E-14	1.34E-05	0.001285586	1.39E-138	0.000112802	0.000645175	8.40E-13	1.47E-05	6.29E-05	0.00200286	0.00034127	6.36E-05	0	0	0.000593746	9.07E-05	4.34E-05	5.80E-05	5.35E-05	0.000282161	9.50E-05	3.29E-05	5.61E-05	0.002834264	0.000725324	0.000460685	0	0.00075484	0.002554474	4.11E-05	5.11E-05	0.000683728	0.000131157	4.73E-05	0.000987897	0.003962517	0	0	0	T>A_at_CATCA
0.000217706	3.61E-05	0.001627948	0.000308108	6.18E-07	0.000164471	4.28E-05	8.52E-05	0.00013346	0.001008992	0.00018572	1.86E-05	0	0.000520459	5.81E-06	9.10E-05	7.18E-05	0.00048207	0	6.34E-05	0	0	0	0.000398785	0.000161515	0	0.001041229	0	0.000364491	4.39E-05	2.95E-12	3.23E-05	0.000182009	0.000288415	0	0.000901878	1.91E-31	2.95E-06	5.92E-06	4.05E-05	0.000457452	0.000292854	5.26E-05	5.82E-05	0.00142465	0.000414707	0	5.05E-12	0	0.002327368	9.74E-05	0.000273603	0.000268316	0	0	0.000715833	0.000269559	0	0	0	T>A_at_CATCC
2.73E-05	0	4.69E-05	7.41E-05	0	2.06E-05	0	6.05E-06	1.38E-153	4.61E-05	0	2.31E-06	5.98E-06	3.71E-05	0	1.27E-05	9.88E-06	0.000161661	1.82E-05	5.17E-06	0	5.99E-05	0	8.12E-05	0	2.46E-05	9.71E-05	2.28E-14	4.43E-05	0	8.07E-05	5.20E-57	5.51E-05	4.99E-05	0	1.34E-05	7.40E-05	0	2.36E-06	0	2.97E-05	2.00E-05	6.53E-06	1.86E-05	0.000172975	0.000103589	0	0	0	0.00020986	0	0	3.30E-05	0	0	0	0	0	0.002207884	0	T>A_at_CATCG
0.000478381	0.00015324	0.002536724	0.000534606	2.51E-05	0.000120835	3.59E-05	0.00012432	0	0.002235406	0.000405915	1.48E-05	4.52E-06	0.000696765	0	6.65E-05	8.88E-05	0.000563669	0.000121854	0.000102405	0	0	0	0.001771411	0	0.000140977	0.001773338	0	0.000882138	1.71E-05	0	0.000452398	0.000378917	3.58E-08	0	0	9.17E-05	1.51E-05	2.70E-05	4.40E-05	0.000440173	0.000193602	2.31E-06	9.81E-05	0.002283118	0.000685971	0.000931363	1.95E-05	8.59E-05	0.001667516	0.000117109	0.000291828	0.000322944	2.67E-11	4.31E-05	0.0008977	0	0	0	0	T>A_at_CATCT
0.000228752	3.38E-05	0.000669426	0.000830486	0.000463918	2.96E-05	2.33E-05	0.000215059	1.02E-165	0.001533671	0.000147991	3.23E-06	4.09E-05	0.000446845	0	1.00E-05	3.50E-06	0.001435992	0	9.03E-05	0.000152425	6.01E-16	0.000115743	0.003168984	0.000193924	0	0.000723938	4.40E-28	0	7.09E-05	0.000502323	0.000585556	0.000507147	2.71E-07	0	0.00077222	0	0	3.37E-06	2.00E-06	7.15E-05	0.000183152	1.32E-05	0.000223609	0.001980526	5.61E-05	0.000771727	0	3.33E-08	4.61E-05	0	0.000169728	0.000594753	0	3.00E-05	5.03E-05	0	0	0	0	T>A_at_CATGA
1.90E-08	4.67E-05	0.000422671	0.000729736	0.000242103	0	7.38E-06	0.000107756	2.68E-05	0.000469331	0.000202105	6.51E-06	0	0.000342598	0	1.17E-05	0	0.001286537	6.85E-05	3.16E-05	8.71E-05	0.000626244	8.10E-06	0.002660129	0.00028689	0	0.000421325	0	0	3.54E-06	0.000148976	2.56E-05	0.000121723	0.000294472	0	0.001106174	0	0	3.16E-06	3.43E-06	0	0.0001008	1.53E-06	0.000199463	0.00108722	9.28E-05	0.001473023	0	0	0.00010728	0	0	0.000720863	0	1.43E-05	6.30E-05	0.000405666	0	0	0	T>A_at_CATGC
9.27E-05	0	0.001082179	0.000909185	0.000378922	7.91E-06	2.27E-05	0.000133522	0	0.000734228	0.000105897	1.45E-06	3.40E-05	0.000402196	2.29E-05	8.75E-06	1.23E-05	0.00097218	0	2.88E-05	0.000200606	0.000111521	0	0.005182965	0.000198392	0	0.000220371	0.000792194	0	0	0.000113862	0.000128961	0.000234856	0.00030531	0	0.000596439	4.82E-05	4.81E-06	2.76E-06	3.65E-105	0	4.04E-05	7.05E-06	0.000320082	0.001383695	0.000212273	0.000883341	0.000481241	4.72E-05	5.38E-05	1.81E-05	0.000164539	0.000434968	0	9.56E-07	0	0	0	0	0	T>A_at_CATGG
0.000183794	0	0.0006609	0.000852004	0.000493351	9.20E-06	3.73E-05	0.000156292	0	0.000954885	0.000217504	1.36E-05	9.01E-07	0.000524068	3.06E-05	1.65E-05	1.34E-05	0.000521688	0	9.18E-06	0.000328387	0.000289306	0.000260811	0.007748312	4.41E-05	0	0.000848273	0	0	4.13E-05	0.000281445	0.000759698	0.000182332	0.000485826	0	2.52E-113	0	0	0	8.36E-06	7.92E-06	6.26E-05	4.53E-06	0.000122435	0.002034974	0.000162481	0.000731646	0.000414053	4.03E-05	0	4.82E-06	0.000105364	0.000243891	0	4.50E-05	0.000232271	5.97E-05	0	0.005562894	0	T>A_at_CATGT
0	0	0.001599979	0.000471059	0.000267242	8.12E-28	0.000503623	0.001351432	0.003836444	0.000980579	0.000440406	0.000147306	2.93E-75	0.000254124	2.37E-05	0.000150834	0.000329759	0.001110333	0.000221009	4.95E-05	0.000188922	0	0	0.001304696	0.000513934	0.000214202	0.000271865	0.000575472	0.000209525	7.88E-05	0.002444521	0	0.000237896	0.000532235	0	0	0.000398929	7.11E-05	5.07E-05	0.000212712	0.000980266	0.000569883	1.53E-05	0.001594666	0.003379219	0.000720665	0.000893383	0	0	0.000430273	0	0.003383768	0.00082284	0.000327922	0	0.000213372	0	0	0	0	T>A_at_CATTA
0	1.33E-05	0.00136553	0.000337414	2.86E-05	9.70E-147	6.92E-05	0.00049141	0	0.000788997	0.000577729	8.96E-05	0	0.000171239	4.34E-05	0.000189802	0.000114895	0.000845415	0	5.86E-05	0	0	0	0.000641605	0.000692678	0.000168453	0.000439915	0	0	0.000142565	0.000180408	0	0.00010455	0.00091518	0	1.81E-246	0.000299239	3.12E-05	1.79E-05	0.000177789	0.000525356	0.000235279	2.06E-05	0.000767685	0.002155518	0.000773934	0	0	0	0.000456255	0	0.000817262	0.001708011	0	5.77E-05	4.37E-06	0	0	0	0	T>A_at_CATTC
5.74E-05	0	0.000630276	0.000460483	0.000504891	2.69E-05	4.05E-05	0.000214988	0	0.000467941	0.000123347	2.26E-05	1.58E-05	0.000132267	1.43E-05	9.23E-05	0.000161182	0.001039871	0.000333526	7.04E-05	1.11E-07	0	0	0.001788972	0.00060168	0.000165907	0.000317963	0	0.000185814	7.45E-05	0.003061034	0	6.01E-05	0.000584565	0	0	0.000521569	1.64E-05	1.73E-05	0.00010462	0.000795742	0.000103131	9.92E-06	0.00045692	0.002463372	0.000655951	0.001165791	0	0	0.000536098	3.90E-06	0.00048723	0.001110184	0.000335677	1.37E-06	0.000279929	0.000316554	0	0	0	T>A_at_CATTG
0.000292915	0	0.001577727	0.000465283	0.000788744	0.000121505	0.000113761	0.000636091	0.002329018	0.003709929	0.000796553	0.000238681	4.08E-05	0.000358903	0.000100114	0.000306442	0.000386887	0.001836816	0.000786732	0.00012641	0.000282598	3.59E-13	0.000372671	0.001653429	0.000724633	0.000354377	0.000692865	0	0.000165376	0	0.000324183	0	0.000601016	0.000914447	0	0	0.000398314	0.000126627	4.33E-05	0.000408609	0.001057915	0.00179241	4.17E-05	0.001850697	0.005392745	0.00084524	0.000940182	0	0.000602104	0.000661751	0.000136879	0.002038737	0.001418832	0	0.000151124	0.000172994	0	0	0.002146248	0	T>A_at_CATTT
3.99E-05	0	0	0.000615362	0.000756636	0	1.33E-05	5.44E-05	8.20E-06	0.00056941	0.000293519	0	4.43E-05	0.000235092	1.91E-05	0	3.35E-06	0	0	1.73E-05	0	0.000222352	1.12E-170	0.007046098	2.62E-05	0.000154035	0	0.000119781	0.00145812	2.11E-05	4.81E-05	6.10E-10	0.000393331	0.000285976	0	0	2.96E-05	8.26E-06	1.21E-06	1.71E-05	0	6.25E-05	2.30E-05	7.37E-05	0.000957805	0	0.000481704	0.000695277	0.000488906	0.000151956	0	0.000217849	9.75E-05	0.000655184	5.12E-06	6.92E-05	0.003736362	0	0.001025965	0	T>A_at_CCTAA
0	0	0.000387714	0.000622672	0.000409686	0	2.50E-06	3.67E-05	0.000190966	0	0.000397671	0	2.15E-05	7.33E-05	4.97E-06	3.42E-06	0	0.000172042	8.35E-05	2.39E-05	0	0	0.000160359	0.004956932	0.000111607	1.84E-05	0	0	0.000540086	5.75E-05	0	0	0.00013389	0.000698557	0	0.000310949	0	1.14E-05	0	9.67E-06	5.12E-05	2.72E-05	0	8.76E-05	0.000252434	0	3.83E-06	0.000338418	0.000253954	0.000101859	0	2.60E-05	0.000345334	0.000209601	1.27E-05	0	0.003280441	0	0	0	T>A_at_CCTAC
3.30E-05	9.59E-06	0	0.000736557	0.000629165	9.49E-06	9.03E-06	5.80E-05	0.000164768	0	0.00018819	0	7.14E-06	7.65E-06	0	4.66E-06	2.44E-06	0	0	0	0	0	3.24E-05	0.008240947	4.55E-238	7.61E-05	1.65E-07	0	0.001336426	5.35E-05	0.00027551	0.000373391	0.000257442	0.000108782	0	0.000859978	3.81E-05	0	0	8.57E-07	0	5.04E-05	1.20E-05	5.15E-05	0.000322616	0	5.04E-05	0.00063744	0.000114815	4.16E-06	2.89E-05	0.000116739	0	0.000420343	1.29E-05	6.33E-05	3.87E-05	0.003274157	0.002948192	0	T>A_at_CCTAG
5.00E-05	0	0	0.000874158	0.000631233	0	1.46E-05	0	0.000302946	0	0.000647228	2.97E-226	2.09E-05	6.30E-05	2.55E-05	0	1.54E-05	0	5.12E-05	0	0	3.48E-16	0	0.01147065	6.16E-06	0	3.83E-09	0	0.000876081	6.31E-06	0	0.000556862	7.98E-05	0.000451706	0	0	0	1.81E-05	2.55E-06	2.41E-05	0	4.82E-05	1.45E-05	0.000120328	0.000333081	0	0.000245261	0.000522008	0.000375176	7.55E-05	0	7.69E-05	0.000110736	0.001279085	0	3.24E-05	0	0.008101906	0	0	T>A_at_CCTAT
0	6.51E-05	0.003451894	0.001156924	0.000337746	9.19E-05	7.61E-11	1.20E-59	0.000140988	0.001235564	0	1.13E-05	4.76E-05	0.000998698	0	0.00027146	4.44E-05	8.29E-05	0.000725815	0.000356316	0	7.29E-05	1.80E-165	0.006584897	0.000420482	0.000674201	0	9.85E-05	0.00303961	4.89E-05	0.000157954	0	0.000770024	0.00021776	0	0	0.00051631	8.00E-137	7.51E-06	7.93E-05	0.000279581	6.39E-05	0	0	0.002107338	0	0.000229245	0	0	0.000108701	0	0.000172169	0.000315278	2.50E-21	3.59E-05	0.000859143	0.000966037	0	0	0	T>A_at_CCTCA
6.93E-06	0	0.004125401	0.000927656	0	0.000186683	7.09E-05	0.000100721	0.0015536	0.00138391	0	1.85E-05	2.83E-05	0.001125639	1.53E-05	0.000487721	7.25E-05	0	0.000193124	0.000190242	3.19E-09	0	0	0.004771874	0.000841469	0.000651586	0.000369514	0.000389145	0.004999547	3.54E-05	0	0	0.00076357	0.001676526	0	0	0.000422672	2.26E-05	3.81E-06	5.66E-05	0	0.000534494	1.22E-60	2.12E-271	0.002122616	0	4.49E-15	0	0	0.000377211	2.13E-05	0.000467327	6.60E-203	0.00038525	0	0.000651726	0.001084268	0	0	0	T>A_at_CCTCC
7.30E-06	1.54E-05	0.000672446	0.000242405	0	1.22351622056302e-316	0	6.66E-07	4.81E-05	0.000131737	0	1.24E-06	6.87E-06	0.000162098	0	4.53E-05	7.42E-06	1.71E-05	1.53E-05	7.62E-05	4.26E-05	0	6.19E-05	0.001092832	5.73E-05	0.000122468	0	0	0.000539042	0	0	6.15E-05	8.84E-05	0	0	0	8.39E-05	0	0	3.83E-06	0	0	0	1.59E-05	0.000162922	0	0	0	0	4.69E-05	1.79E-05	7.34E-75	0	0	0	0	0	0.001132214	0	0	T>A_at_CCTCG
2.34E-05	7.49E-05	0.002625843	0.001266552	0	0.000143073	4.52E-05	7.47E-06	0.000470219	0.001716057	0	2.92E-05	3.12E-05	0.001174299	0	0.000119333	3.17E-05	0	0	0.000150877	0	0	0	0.007121282	2.98E-05	0.000355277	0	0	0.003623097	4.81E-05	0	0	0.000902732	0.000544381	0	0	0.000348107	3.03E-06	1.35E-07	7.40E-05	0	7.49E-05	1.10E-20	2.02E-144	0.002468133	0	0	0	0	0	2.55E-05	0.000352463	0	0.00031785	0	0.00027816	0	0	0.000811437	0	T>A_at_CCTCT
9.33E-05	0	0.001871424	0.001888266	7.00E-05	6.16E-47	1.66E-05	0	0.000168672	0.000474021	0.000339707	4.12E-81	3.64E-05	0.000602638	1.64E-05	0	1.22E-05	0.000481097	0.000122599	9.72E-05	4.53E-16	0.000300055	4.54E-05	0.009621292	0.000253516	0.000173285	0	0	0.000132201	0	0.000109236	0.000350482	0.000502665	0	0	2.11E-289	7.63E-05	6.87E-06	1.86E-06	5.72E-05	7.35E-07	1.73E-34	2.87E-06	4.24E-05	0	0.000139897	0.000673143	0.000482583	0.00023498	5.80E-292	0	9.46E-07	0.000324337	0.000575559	0	0.000154212	2.80E-05	0	0	0	T>A_at_CCTGA
4.64E-05	0	0.001826141	0.00193379	0.000151368	3.29E-05	1.20E-05	5.33E-05	9.12E-05	0.000110855	0.000114514	1.43E-05	2.05E-05	0.000354901	4.94E-06	7.19E-06	1.24E-05	0.000422441	0.000173321	6.28E-05	0	5.45E-21	0.000126552	0.009338055	0.000344745	0.000141426	9.82E-09	0.000471395	0.000402097	0	0.000426937	0	0.000204576	0.000562203	0	0.000254563	1.40E-125	1.66E-06	0	3.37E-05	0.000258236	9.79E-06	0	5.82E-05	0	0	0.000601344	0	0.000202107	0	0	3.85E-05	0	0	9.96E-06	0	0.001840388	0	0.000696823	0	T>A_at_CCTGC
9.32E-05	5.54E-05	0.002412018	0.002801508	0	4.46E-05	5.10E-06	1.23E-06	0.000329047	0	8.89E-05	1.24E-05	3.87E-05	0.000389356	5.20E-06	2.00E-05	8.10E-06	0.000776679	0.00016446	8.20E-05	0	0.000317758	5.08E-05	0.016470203	7.66E-05	0.000532742	0	1.75E-46	0.000716902	0	1.31E-20	0.000277507	0.000472714	0	0	0	3.67E-05	8.24E-06	0	6.28E-05	0	1.31E-220	0	9.87E-05	0	0	0.00012767	0	0.000120551	0	0	4.25E-05	0.000384609	0	5.65E-06	0.000123889	0.0017304	0	0.001645308	0	T>A_at_CCTGG
0	3.57E-05	0.000268246	0.002175016	0	1.05E-242	5.56E-06	9.80E-05	7.24E-05	0	0.000309894	0	3.54E-05	0.000451544	1.78E-06	1.77E-05	6.81E-06	0	0.000121532	2.80E-05	0.000132292	0.000325057	5.71E-05	0.015547465	0	0.000213778	0	8.61E-05	0.000402868	3.69E-05	0.000900452	0.000216584	0.000188021	0.000611412	0	0.000118072	8.93E-05	2.30E-05	0	4.97E-05	0	5.39E-05	0	1.53E-05	0	0.000233087	0.000611289	0.000550189	6.50E-05	0	0	0	0	0	0	0.000199339	1.32E-07	0	0	0	T>A_at_CCTGT
0	5.84E-10	0.000640305	0.000596128	0.000484413	0	4.63E-06	1.98E-05	0.000331571	0.000519633	0	2.37E-05	2.56E-05	0.0001806	8.46E-06	2.77E-05	2.63E-05	9.72E-05	0.000981808	0.000211589	0	0	0	0.003563314	1.76E-291	0.0003964	0	0	0.003374802	2.04E-05	0.00053953	0	0.000564534	0.00032152	0	0.001198279	9.74E-05	3.95E-06	0	6.75E-05	0.000300798	0.00015891	5.47E-06	4.06E-05	0.001506533	2.17E-05	0	0	0	0	0	4.67E-22	0	0.001510757	1.78E-05	0.000315138	6.61E-06	0	0	0	T>A_at_CCTTA
1.54E-05	1.29E-05	0.00072076	0.000600216	0.000602024	5.91E-05	4.15E-05	8.60E-05	0.00167966	0.000734207	0	1.16E-05	1.52E-05	0.000323292	9.80E-06	0.000119734	5.21E-05	1.62E-08	0.000429997	0.000220627	0	7.40E-05	0.000101796	0.002549357	0.000135137	0.000151717	0	0	0.00492561	0.00012634	0.000470022	0	0.000451487	0.000585301	0	0.000100059	0.000201811	1.20E-05	0	0.000119422	6.02E-05	0.000735126	0	0.00011643	0.002136137	0	0	0	0	0	0.000134471	8.56E-06	0.000275548	0.00040787	0	9.02E-05	0.000662579	0	0.000857057	0	T>A_at_CCTTC
0.000146318	8.52E-06	0.000987383	0.000997296	0.000567552	3.71E-05	5.33E-06	3.40E-06	0.000434091	0.000108442	0	1.44E-05	4.58E-05	0.000286594	1.65E-05	9.39E-05	1.86E-05	7.74E-05	0.001256609	0.000614405	0	1.42E-15	0	0.006154763	6.62E-05	0.000717425	0	4.93E-05	0.004345172	3.11E-05	0.000204101	0.00028803	0.00034378	0	0	0	0.000257478	3.12E-06	1.50E-15	3.90E-05	3.38E-05	0.000133864	1.34E-05	6.72E-05	0.001346528	0.000254381	0	7.84E-19	0	3.79E-05	3.19E-05	2.91E-05	4.45E-05	0.001287575	0	0.000157867	0.000601908	0	0	0	T>A_at_CCTTG
0	4.33E-05	0.000623032	0.000784851	0.001314441	4.26E-06	1.44E-05	2.09E-290	0.002567314	0.002913656	0.000269873	6.24E-05	0.000102756	0.000472649	2.57E-05	9.54E-05	7.07E-05	0	0.000871563	0.000298524	0	0	6.68E-05	0.005632136	0.000269957	0.000914576	0	0	0.006103845	9.18E-05	0.001218734	0	0.001484047	0.000136798	0	0	0.000230912	3.67E-05	0	0.000233468	2.54E-08	0.001292691	1.14E-273	0.000357064	0.004050653	7.84E-05	0.000604059	0.000637633	5.15E-05	0	0	0.000334692	0	0.002268408	6.91E-06	0.000275	0	0	0.004238389	0	T>A_at_CCTTT
1.78E-05	0	1.69E-05	9.56E-05	7.05E-05	0	3.30E-06	3.38E-06	0	2.22E-05	6.15E-05	2.08E-06	4.62E-06	3.70E-05	1.68E-06	2.20E-06	0	0	0	4.35E-07	2.65E-05	0	5.28E-05	0.000290061	0	0	0	0	0	0	0	0	9.34E-05	3.82E-05	0	7.25E-05	0	4.30E-07	3.55E-06	4.17E-06	6.65E-05	1.36E-246	0	3.09E-05	3.13E-05	6.22E-06	0	7.37E-05	2.29E-05	5.06E-05	4.07E-06	9.10E-05	1.56E-05	0	1.19E-06	0	0	0	0	0.003088752	T>A_at_CGTAA
2.26E-05	0	0.000137912	7.16E-05	3.89E-05	1.45E-05	1.43E-07	1.47E-17	0	1.11E-05	0.000187307	0	0	0	0	3.01E-06	1.57E-06	0	0	0	0	0	2.06E-05	0.000201327	5.27E-05	0	0	0	0	1.13E-05	0.000168738	0	6.97E-06	3.09E-05	0	0	0	0	2.36E-06	0	0	0	8.15E-07	2.24E-05	8.49E-06	0	4.50E-05	0	0	9.33E-05	0	7.85E-05	2.80E-05	0	0	0	6.92E-05	0	0	0	T>A_at_CGTAC
0	5.13E-06	4.39E-05	8.64E-05	7.22E-05	2.75E-06	5.58E-15	2.05E-05	0	0	3.77E-05	6.35E-06	0	0	0	0	2.50E-06	0	0	0	0	0	4.76E-05	0.00035131	2.03E-05	0	7.62E-05	0	0	0	2.50E-05	0	4.80E-05	0	0	0	1.76E-59	0	0	0	1.95E-05	1.05E-06	0	2.05E-05	8.35E-05	0	0	0	1.52E-05	3.44E-05	0	5.30E-05	9.50E-05	0	0	1.47E-05	0	0.000714294	0	0.000374202	T>A_at_CGTAG
2.82E-05	5.81E-08	0	9.76E-05	0.000173066	0	8.81E-07	1.30E-05	3.20E-05	3.67E-05	6.69E-05	0	4.24E-06	0	0	2.50E-06	5.11E-06	0	0	1.75E-06	0	0	0	0.000592788	1.68E-35	5.13E-06	0	0.000255135	0	0	0.000227707	7.74E-06	4.08E-05	7.12E-05	0	0.000283695	0	6.71E-07	0	0	0.000152197	0	0	2.07E-05	4.63E-05	0	0	6.49E-13	0	9.61E-05	1.12E-05	3.22E-05	2.23E-05	0	1.68E-05	0	0	0.005155831	0	0	T>A_at_CGTAT
0	0	0.000383353	7.39E-05	8.35E-05	6.21E-134	0	6.94E-06	0	1.91E-05	4.66E-05	8.32E-06	0	6.71E-05	2.35E-06	5.89E-05	4.84E-06	0	3.70E-05	5.06E-05	2.09E-05	0	5.28E-05	0.0001402	2.77E-05	5.47E-05	0.000168717	0	6.91E-05	1.86E-05	0	0	6.53E-05	0	0	4.85E-05	4.20E-05	0	4.59E-07	7.11E-06	0	0	0	5.37E-07	3.92E-05	0	0	0	0	0.000302141	0	0	2.08E-05	0.000103093	1.42E-05	4.14E-05	0	0.002423227	0	0	T>A_at_CGTCA
0	0	0.00022532	3.87E-05	6.57E-05	8.85E-06	2.54E-06	2.75E-06	5.07E-05	0.000103043	8.52E-05	4.13E-06	2.86E-06	1.11E-05	8.56E-09	6.38E-05	1.22E-05	0	0	1.33E-05	0	0	3.48E-05	9.45E-05	5.31E-05	3.67E-05	0.000108496	0.000243616	0	0	0	0	4.78E-05	7.93E-05	0	0	1.52E-200	0	4.35E-07	9.16E-07	0	0	5.35E-07	1.79E-05	1.01E-05	4.53E-07	0	5.28E-05	5.26E-06	0.00030163	0	0.000108404	0	0.00014764	1.87E-05	7.72E-05	0	0	0	0.000611833	T>A_at_CGTCC
0	0	9.28E-05	1.10E-05	2.41E-06	1.43E-05	0	0	0	0	0	0	0	0	0	5.71E-06	6.88E-07	1.27E-05	3.18E-06	0	5.90E-05	0	1.53E-05	2.36E-05	0	7.87E-06	0	0.000180922	0	6.15E-06	0	0	1.50E-05	0	0	0	1.25E-06	0	0	3.86E-07	0	0	8.23E-07	1.49E-05	9.11E-06	0	0	4.61E-05	2.20E-05	5.11E-05	0	0	2.79E-05	0	0	0	0	0	0	0	T>A_at_CGTCG
0	2.04E-05	0.000548675	0.000152532	0	2.23E-61	3.61E-06	9.05E-06	0	0.000152755	6.80E-05	0	7.24E-06	7.21E-05	1.17E-05	2.97E-05	2.53E-06	0.000202101	1.50E-05	3.06E-05	0	0	3.96E-05	0.000287028	2.95E-05	0	6.60E-05	0.000736671	1.60E-05	0	6.88E-05	0.000139144	0.000145773	9.85E-05	0	0	6.25E-06	0	8.77E-07	6.12E-06	2.62E-05	0	0	6.11E-257	8.19E-05	0	0	0.000103131	4.62E-05	0.000206815	0	1.01E-246	8.59E-05	0	0	0.000157896	0.000229456	0	0	0	T>A_at_CGTCT
6.47E-05	0	0.000877452	0.000254248	3.81E-05	1.69E-05	0	1.75E-05	0	0.000111972	1.38E-05	1.40E-06	9.24E-06	5.22E-05	5.47E-06	7.69E-06	0	0	0.000137288	4.77E-06	0	0	4.63E-05	0.000366527	8.27E-05	3.32E-05	0	0	0	0	0	3.11E-05	0.000144062	0	0	8.72E-33	2.00E-05	6.02E-07	0	0	0	3.15E-06	9.43E-07	8.92E-05	5.96E-05	6.12E-05	0.000565768	0	0.00010907	3.53E-05	0	0	5.32E-05	5.97E-05	0	0	8.65E-05	0	0	0	T>A_at_CGTGA
0	0	0.000502752	0.000155616	0.000119866	5.81E-06	2.16E-06	1.81E-05	0	5.19E-05	0	0	0	1.28E-05	0	0	3.57E-06	1.27E-05	8.16E-06	9.52E-06	7.41E-05	0	8.47E-05	0.000274227	5.46E-05	1.14E-05	0	0	0	0	0.000236484	7.03E-05	4.70E-06	4.18E-05	0	7.22E-05	1.05E-05	0	0	2.37E-07	0	2.22E-19	3.05E-06	5.48E-05	0.000106805	7.33E-05	0.000387732	0	1.87E-05	2.54E-05	0	0	7.26E-05	0	0	0	0	0	0	0.004175377	T>A_at_CGTGC
0	0	0.000666467	0.000217256	0.000128804	0	5.88E-06	2.06E-05	0	0.000152764	3.53E-05	0	2.65E-06	0	4.67E-06	4.81E-06	0	0	9.51E-05	1.41E-05	0	5.08E-05	0	0.000483907	0	5.84E-05	1.87E-05	0	0	0	0	6.12E-05	4.28E-05	6.36E-05	0	0.000582674	1.21E-06	3.15E-07	0	0	0	3.93E-07	0	3.67E-05	0.000110805	0	0.000405175	0.000101423	2.57E-05	7.22E-05	0	0	0.000120623	0	0	1.17E-05	2.60E-05	0	0.00157809	0	T>A_at_CGTGG
1.10E-05	1.42E-05	0.000804473	0.000187527	0.000112203	0	3.34E-06	1.66E-05	0	0	0	0	1.30E-05	2.11E-05	0	0	1.21E-06	1.81E-06	5.73E-05	0	0.000101997	0	7.16E-05	0.000542321	2.70E-05	4.59E-05	0	0	0.000123928	0	0.000390984	5.03E-05	0	3.79E-05	0	0.000100093	9.45E-127	0	0	0	9.17E-05	0	0	2.74E-05	0.000140996	0	0.000645048	0	0	4.36E-05	0	0	4.61E-05	0	3.37E-06	0	0	0	0	0.001922042	T>A_at_CGTGT
